CustomerId,Surname,Email,Phone,Balance
15667742,Vincent,vincent@gmail.com,879-332-4691,100880
15725997,She,she@gmail.com,354-792-3859,100768
15694381,Lloyd,lloyd@gmail.com,902-677-4727,100654
15760121,Maynard,maynard@gmail.com,464-068-5551,100606
15731330,Tsui,tsui@gmail.com,746-334-9852,100471
15714431,Yeh,yeh@gmail.com,792-555-0235,100443
15633233,McFarland,mcfarland@gmail.com,308-801-2430,100374
15617419,Roberts,roberts@gmail.com,735-018-5388,100315
15606641,Beggs,beggs@gmail.com,410-047-3083,100260
15687540,Obiuto,obiuto@gmail.com,866-246-4695,100249
15772896,Dumetochukwu,dumetochukwu@gmail.com,143-339-5315,100160
15717937,Gibbons,gibbons@gmail.com,260-292-6047,99906
15719649,Lambie,lambie@gmail.com,232-616-3038,99844
15714586,Marcelo,marcelo@gmail.com,357-744-9653,99836
15581370,Andreyeva,andreyeva@gmail.com,941-676-5559,99811
15804602,Boyd,boyd@gmail.com,145-799-6823,99785
15669664,Thompson,thompson@gmail.com,769-880-6297,99774
15666916,Lira,lira@gmail.com,974-695-9866,99610
15774882,Mazzanti,mazzanti@gmail.com,746-618-9353,99587
15669805,Warren,warren@gmail.com,970-423-7392,99557
15752508,Docherty,docherty@gmail.com,245-717-5819,99462
15697460,Lai,lai@gmail.com,750-028-2889,99441
15759250,Barnett,barnett@gmail.com,470-231-6234,99183
15672447,Bailey,bailey@gmail.com,298-590-0741,99165
15730796,Barker,barker@gmail.com,727-538-2260,98993
15645600,Obidimkpa,obidimkpa@gmail.com,351-231-7313,98926
15764294,Ifeatu,ifeatu@gmail.com,229-745-7332,98899
15658890,Belonwu,belonwu@gmail.com,389-483-4269,98899
15588019,Li Fonti,li fonti@gmail.com,740-019-2442,98738
15724648,Chikezie,chikezie@gmail.com,802-218-8364,98684
15625944,Buccho,buccho@gmail.com,101-410-6615,98668
15775709,Nucci,nucci@gmail.com,954-070-8260,98590
15771509,Hirst,hirst@gmail.com,373-484-4571,98548
15609475,Ricci,ricci@gmail.com,149-265-0715,98544
15723411,Jamieson,jamieson@gmail.com,968-291-4790,98266
15641850,Pethard,pethard@gmail.com,981-398-3996,98241
15623471,Marcelo,marcelo@gmail.com,205-266-2036,98205
15567383,Slone,slone@gmail.com,913-973-5567,98009
15722578,Spitzer,spitzer@gmail.com,412-550-3544,97956
15662758,Watson,watson@gmail.com,928-128-8506,97925
15683416,Russo,russo@gmail.com,546-634-6860,97750
15803121,Chia,chia@gmail.com,243-900-0496,97565
15626742,Carpenter,carpenter@gmail.com,675-088-0159,97530
15638788,Mack,mack@gmail.com,754-551-4235,97514
15693947,Tokareva,tokareva@gmail.com,609-392-8919,97445
15680901,Potter,potter@gmail.com,592-299-2579,97435
15620505,Celis,celis@gmail.com,451-265-5404,97378
15756301,Daniels,daniels@gmail.com,749-868-4531,97325
15780804,Nucci,nucci@gmail.com,828-064-2399,97318
15616088,Lucas,lucas@gmail.com,959-151-2824,97072
15641877,Ross,ross@gmail.com,462-687-4000,97023
15700209,Walker,walker@gmail.com,653-720-5715,97009
15814236,Kay,kay@gmail.com,145-077-7325,96939
15673333,Wilson,wilson@gmail.com,497-368-2061,96781
15649858,Simpson,simpson@gmail.com,806-539-7539,96776
15687492,Anderson,anderson@gmail.com,279-929-6547,96709
15579433,Pugh,pugh@gmail.com,612-013-3183,96674
15618950,Lo Duca,lo duca@gmail.com,268-542-8407,96659
15569878,Dale,dale@gmail.com,781-563-3227,96651
15706021,Buley,buley@gmail.com,548-038-7891,96645
15789313,Ugorji,ugorji@gmail.com,663-256-5157,96553
15576745,Fyodorov,fyodorov@gmail.com,294-409-2178,96542
15684318,McMillan,mcmillan@gmail.com,170-869-4031,96486
15722991,McGregor,mcgregor@gmail.com,981-681-0452,96402
15586029,Davis,davis@gmail.com,262-902-9008,96152
15775339,Lori,lori@gmail.com,732-212-3333,95947
15731412,Trevisano,trevisano@gmail.com,102-476-8147,95900
15748231,Hargreaves,hargreaves@gmail.com,376-468-4717,95853
15657228,Anderson,anderson@gmail.com,624-046-8855,95829
15590268,Chu,chu@gmail.com,774-730-8034,95772
15603135,Boni,boni@gmail.com,664-174-3940,95727
15705301,Parkes,parkes@gmail.com,315-593-0819,95696
15617648,Mikkelsen,mikkelsen@gmail.com,704-577-7238,95671
15634245,Muecke,muecke@gmail.com,657-935-2465,95523
15700255,Robson,robson@gmail.com,555-036-5523,95488
15631639,Uspensky,uspensky@gmail.com,125-326-9197,95452
15812607,Wilson,wilson@gmail.com,189-903-5705,95439
15716501,Moon,moon@gmail.com,883-144-7370,95377
15731951,Reilly,reilly@gmail.com,730-100-7401,95328
15694237,McEwan,mcewan@gmail.com,689-980-6135,95161
15721917,Chuang,chuang@gmail.com,641-752-6321,95139
15737735,Grant,grant@gmail.com,913-353-7039,95053
15688760,Obialo,obialo@gmail.com,538-382-9307,95022
15641416,Shaffer,shaffer@gmail.com,155-892-5982,94867
15801188,Milliner,milliner@gmail.com,105-802-9321,94722
15798348,Chukwuebuka,chukwuebuka@gmail.com,302-640-3187,94684
15657868,Serra,serra@gmail.com,505-088-7264,94607
15631072,Huie,huie@gmail.com,374-404-4319,94456
15674368,Riley,riley@gmail.com,423-725-9970,94435
15624775,Onyeoruru,onyeoruru@gmail.com,231-897-6241,94203
15643658,Barber,barber@gmail.com,290-947-5896,94078
15624892,Dennis,dennis@gmail.com,617-744-5760,93978
15669204,Grant,grant@gmail.com,603-541-9236,93911
15663478,Baldwin,baldwin@gmail.com,202-809-0342,93694
15570908,Harding,harding@gmail.com,759-917-3512,93617
15777315,Hill,hill@gmail.com,285-403-1876,93616
15791533,Ch'ien,ch'ien@gmail.com,975-126-3683,93608
15775067,Fang,fang@gmail.com,836-235-6845,93578
15593959,Travis,travis@gmail.com,665-203-8948,93577
15570769,Kibble,kibble@gmail.com,833-907-5927,93320
15574071,Muravyova,muravyova@gmail.com,165-457-9229,93301
15687913,Mai,mai@gmail.com,386-124-2613,93244
15630725,Johnson,johnson@gmail.com,976-314-5347,92786
15794414,Forbes,forbes@gmail.com,604-769-8751,92783
15652948,Yen,yen@gmail.com,243-812-6113,92676
15798824,Kennedy,kennedy@gmail.com,301-420-9583,92674
15793366,Humphreys,humphreys@gmail.com,851-700-1167,92526
15672467,Coles,coles@gmail.com,702-617-1263,92510
15733705,Bull,bull@gmail.com,928-416-9980,92472
15599078,Yang,yang@gmail.com,354-486-2856,92467
15574169,Trevisano,trevisano@gmail.com,328-952-6739,92466
15728912,Swanson,swanson@gmail.com,867-740-9861,92436
15697678,Maxwell,maxwell@gmail.com,798-835-6112,92340
15732644,Evans,evans@gmail.com,881-265-3761,92316
15804256,Hale,hale@gmail.com,622-697-6629,92310
15576162,King,king@gmail.com,315-123-9354,92199
15658716,Banks,banks@gmail.com,149-475-4337,92171
15736254,Ch'ang,ch'ang@gmail.com,764-371-6631,91955
15724684,Sung,sung@gmail.com,186-313-5980,91897
15722532,Angelo,angelo@gmail.com,732-035-2348,91760
15756148,Nnanna,nnanna@gmail.com,637-301-2074,91549
15756901,Ch'ang,ch'ang@gmail.com,552-155-3509,91547
15679062,Morrison,morrison@gmail.com,879-362-7753,91522
15662501,Ebelechukwu,ebelechukwu@gmail.com,117-657-2300,91246
15758031,Lazarev,lazarev@gmail.com,538-624-0768,91241
15709016,North,north@gmail.com,905-382-8202,91219
15579207,Watkins,watkins@gmail.com,397-805-4315,91184
15593496,Korovin,korovin@gmail.com,895-116-4851,91132
15575694,Yobachukwu,yobachukwu@gmail.com,245-258-4506,91091
15719541,Flannagan,flannagan@gmail.com,706-406-1188,90826
15701175,Bruno,bruno@gmail.com,274-092-1085,90791
15752193,Burton,burton@gmail.com,612-816-6616,90723
15792388,Li,li@gmail.com,758-640-0035,90612
15589739,North,north@gmail.com,743-431-5638,90605
15793046,Holden,holden@gmail.com,811-066-3262,90413
15586039,Bergamaschi,bergamaschi@gmail.com,845-551-6019,90063
15692664,Diribe,diribe@gmail.com,399-787-3062,90022
15589358,Stanley,stanley@gmail.com,440-322-6448,90018
15726032,Enyinnaya,enyinnaya@gmail.com,194-609-6360,89968
15814022,Lassetter,lassetter@gmail.com,964-398-3133,89928
15714634,Nebechi,nebechi@gmail.com,649-519-2054,89900
15734610,Onio,onio@gmail.com,634-553-1349,89838
15654772,Kwemto,kwemto@gmail.com,404-846-9388,89799
15663438,Andrejew,andrejew@gmail.com,152-012-7254,89772
15755262,McDonald,mcdonald@gmail.com,983-823-1271,89763
15803790,Allen,allen@gmail.com,642-717-5269,89728
15602994,Gorbunov,gorbunov@gmail.com,259-679-7353,89550
15719090,Osonduagwuike,osonduagwuike@gmail.com,162-654-8118,89437
15617518,Hu,hu@gmail.com,842-702-4902,89409
15803032,Yen,yen@gmail.com,929-444-1158,89111
15718231,Gregory,gregory@gmail.com,582-981-6906,88963
15777452,Sauve,sauve@gmail.com,713-399-0948,88820
15778395,McIntyre,mcintyre@gmail.com,948-223-6655,88815
15723856,Gonzalez,gonzalez@gmail.com,733-210-7480,88814
15708196,Uchenna,uchenna@gmail.com,671-484-9211,88786
15687884,Alekseyeva,alekseyeva@gmail.com,481-908-8303,88363
15600912,Gorshkov,gorshkov@gmail.com,523-123-7377,88348
15653306,Ermakova,ermakova@gmail.com,997-755-8707,88335
15775572,Bergamaschi,bergamaschi@gmail.com,720-688-2040,88324
15773934,Fang,fang@gmail.com,167-843-9610,88294
15626628,Tretiakova,tretiakova@gmail.com,288-781-1155,88161
15656319,Toscano,toscano@gmail.com,261-112-9465,88141
15621653,Rice,rice@gmail.com,948-658-1334,87946
15582325,Jennings,jennings@gmail.com,991-339-3156,87894
15752984,Chifley,chifley@gmail.com,341-085-4824,87542
15803965,Tang,tang@gmail.com,594-678-5061,87485
15779809,Giordano,giordano@gmail.com,801-689-5662,87471
15707042,Dellucci,dellucci@gmail.com,929-219-2144,87413
15749964,Jones,jones@gmail.com,134-974-0989,87262
15581700,Paterson,paterson@gmail.com,995-376-3826,86920
15605375,Tseng,tseng@gmail.com,715-955-0291,86911
15588587,Stetson,stetson@gmail.com,174-213-3999,86837
15600379,Hsiung,hsiung@gmail.com,678-154-4949,86656
15638159,Trentino,trentino@gmail.com,527-634-1971,86607
15738166,Hsu,hsu@gmail.com,375-817-9152,86546
15674526,Byrne,byrne@gmail.com,828-041-9082,86459
15573926,Lung,lung@gmail.com,226-895-5277,86131
15629187,Titheradge,titheradge@gmail.com,434-102-4697,85982
15591433,Miles,miles@gmail.com,837-085-3965,85957
15676156,Boyle,boyle@gmail.com,627-786-7875,85615
15633227,Kenechukwu,kenechukwu@gmail.com,452-795-5027,85146
15708003,Aleksandrova,aleksandrova@gmail.com,685-661-6443,85109
15686964,Spence,spence@gmail.com,661-055-6356,84944
15763148,Stanley,stanley@gmail.com,454-866-5029,84719
15613734,Fallaci,fallaci@gmail.com,907-498-7921,84719
15579074,Obiajulu,obiajulu@gmail.com,626-798-3257,84651
15700801,Eipper,eipper@gmail.com,813-292-5737,84445
15604497,Beale,beale@gmail.com,202-085-9779,84386
15814268,Franklin,franklin@gmail.com,490-773-2714,84350
15679928,Horsfall,horsfall@gmail.com,918-530-0477,84102
15765192,Jones,jones@gmail.com,101-235-1026,84006
15753969,K'ung,k'ung@gmail.com,940-621-6007,83888
15575410,Chidiegwu,chidiegwu@gmail.com,119-942-8531,83765
15578747,Chineze,chineze@gmail.com,459-159-4296,83600
15727915,Artemiev,artemiev@gmail.com,102-807-5651,83543
15652674,Hou,hou@gmail.com,302-164-6441,83459
15780561,Hay,hay@gmail.com,728-138-3882,83456
15777896,Chukwudi,chukwudi@gmail.com,654-057-2791,83415
15640852,McGregor,mcgregor@gmail.com,120-441-6186,83348
15738634,Yuan,yuan@gmail.com,951-641-9044,83347
15690164,Shao,shao@gmail.com,286-178-5866,83199
15709295,Wall,wall@gmail.com,558-206-0840,82931
15720706,Hsing,hsing@gmail.com,248-679-3635,82766
15724890,Cross,cross@gmail.com,494-303-3942,82696
15654531,Tuan,tuan@gmail.com,834-776-9175,82559
15703143,Tuan,tuan@gmail.com,423-206-9582,82344
15711825,Ts'ai,ts'ai@gmail.com,834-270-4053,82231
15643056,McMillan,mcmillan@gmail.com,161-985-0439,82083
15695299,Mordvinova,mordvinova@gmail.com,890-572-0316,81828
15583736,Shih,shih@gmail.com,267-090-8752,81795
15706186,McKenzie,mckenzie@gmail.com,372-764-2782,81677
15651900,Bergamaschi,bergamaschi@gmail.com,189-470-7740,81571
15769308,Herbert,herbert@gmail.com,913-944-7205,81231
15662698,Ko,ko@gmail.com,797-007-7924,81153
15737556,Vasilyev,vasilyev@gmail.com,942-324-4556,81076
15610426,Tien,tien@gmail.com,957-160-6844,81042
15696552,Newman,newman@gmail.com,936-646-1798,81025
15704844,Hsiung,hsiung@gmail.com,933-458-4481,80927
15729582,Fu,fu@gmail.com,345-771-1809,80697
15574296,Kambinachi,kambinachi@gmail.com,838-693-2708,80673
15593636,Cardus,cardus@gmail.com,628-718-0072,80293
15797736,Smith,smith@gmail.com,753-061-7630,80262
15709487,Freeman,freeman@gmail.com,374-307-3487,80242
15605742,Tuan,tuan@gmail.com,316-089-7708,80090
15723216,Greco,greco@gmail.com,505-724-0356,80002
15655590,Garcia,garcia@gmail.com,641-403-5126,79385
15679284,Aksenov,aksenov@gmail.com,450-929-9679,79259
15605918,Padovesi,padovesi@gmail.com,960-795-0164,78992
15605665,Nwora,nwora@gmail.com,743-899-5992,78833
15790254,Wood,wood@gmail.com,373-542-7889,78737
15674583,Trevisani,trevisani@gmail.com,236-327-9645,78396
15644882,Watson,watson@gmail.com,817-103-4979,78249
15628112,Hughes,hughes@gmail.com,193-528-2965,77846
15600708,Calabresi,calabresi@gmail.com,967-636-6167,77826
15715465,Aksenova,aksenova@gmail.com,748-926-7562,77776
15690330,Efimov,efimov@gmail.com,866-228-6369,77701
15744695,Tu,tu@gmail.com,834-348-4735,77652
15701687,Campbell,campbell@gmail.com,346-345-1036,77526
15697318,Ifeatu,ifeatu@gmail.com,222-586-2010,77487
15713949,Woods,woods@gmail.com,905-970-1487,76914
15815316,Kennedy,kennedy@gmail.com,616-082-8866,76817
15773487,Conway,conway@gmail.com,123-974-0319,76798
15677387,Folliero,folliero@gmail.com,720-478-4388,76692
15583681,Layh,layh@gmail.com,344-942-4965,76665
15688251,Mamelu,mamelu@gmail.com,132-522-7808,76408
15749345,Simpson,simpson@gmail.com,696-457-6541,76318
15800961,Ugorji,ugorji@gmail.com,804-067-2885,76101
15798470,Scannell,scannell@gmail.com,470-714-6090,75990
15806327,Cyril,cyril@gmail.com,252-619-3410,75893
15670668,Webb,webb@gmail.com,661-228-1000,75395
15631222,Cattaneo,cattaneo@gmail.com,785-888-6419,75339
15675518,Charlton,charlton@gmail.com,395-518-9612,75225
15630661,Vasilyev,vasilyev@gmail.com,172-788-2427,75212
15683213,Bergamaschi,bergamaschi@gmail.com,706-418-8416,74988
15646756,Murphy,murphy@gmail.com,529-939-5764,74963
15778345,Stevens,stevens@gmail.com,751-058-4697,74385
15697801,Sokolova,sokolova@gmail.com,989-881-0029,74129
15613699,Schnaars,schnaars@gmail.com,756-004-5523,73937
15620981,Wickham,wickham@gmail.com,800-192-4324,73309
15580953,Forbes,forbes@gmail.com,766-467-3498,73218
15807989,Wall,wall@gmail.com,694-506-3154,73179
15641007,Holden,holden@gmail.com,158-670-7072,72594
15718843,Maslova,maslova@gmail.com,758-468-3162,72509
15614847,Townsend,townsend@gmail.com,322-641-6368,72494
15766017,Brookman,brookman@gmail.com,508-917-3223,72309
15650545,Tomlinson,tomlinson@gmail.com,412-683-4330,71996
15788676,Riley,riley@gmail.com,253-485-6611,71460
15599386,Black,black@gmail.com,184-929-6792,71097
15686219,Wan,wan@gmail.com,746-237-7983,71018
15639549,Jen,jen@gmail.com,368-180-5884,70541
15811261,Alaniz,alaniz@gmail.com,942-362-2413,70105
15568120,Lacross,lacross@gmail.com,687-292-5731,69609
15603111,Muir,muir@gmail.com,523-642-5582,69608
15692443,Piccio,piccio@gmail.com,471-996-6169,69478
15763704,Docherty,docherty@gmail.com,414-077-3773,69014
15814553,Ball,ball@gmail.com,894-193-3239,68999
15577178,Genovese,genovese@gmail.com,186-260-9720,68375
15662067,Summers,summers@gmail.com,631-228-2525,68155
15673084,Galkin,galkin@gmail.com,812-684-7856,68079
15628170,Brown,brown@gmail.com,541-092-8052,68067
15631189,Riggs,riggs@gmail.com,240-841-3080,67111
15641934,Manna,manna@gmail.com,606-433-4364,66582
15782100,Holloway,holloway@gmail.com,641-337-2033,66483
15801316,Ifeatu,ifeatu@gmail.com,719-442-2350,66250
15567078,Kovaleva,kovaleva@gmail.com,609-320-3089,66201
15681402,Ngozichukwuka,ngozichukwuka@gmail.com,171-125-3460,66101
15780954,Cran,cran@gmail.com,461-413-7426,65848
15604345,Kemp,kemp@gmail.com,258-466-0899,65763
15739131,Whitworth,whitworth@gmail.com,859-293-7848,65643
15643575,Evseev,evseev@gmail.com,782-236-2817,65349
15750141,Reichard,reichard@gmail.com,993-578-4046,65253
15724563,Hawkins,hawkins@gmail.com,724-853-5358,65046
15758116,Rossi,rossi@gmail.com,521-147-9151,64646
15753566,Espinosa,espinosa@gmail.com,346-062-8583,63763
15802381,Li,li@gmail.com,899-668-4297,63663
15613656,Lombardi,lombardi@gmail.com,880-286-1590,63492
15610355,Hunter,hunter@gmail.com,973-563-6655,63438
15652266,Chidiebele,chidiebele@gmail.com,818-674-5960,63227
15606274,Lori,lori@gmail.com,522-247-6507,63176
15794273,Hand,hand@gmail.com,715-037-3801,62732
15643916,Munro,munro@gmail.com,514-152-2380,62400
15813034,Martin,martin@gmail.com,668-834-5059,62276
15697000,Mello,mello@gmail.com,823-094-9297,61825
15628999,Townsend,townsend@gmail.com,328-191-3781,61811
15788367,Ellis,ellis@gmail.com,549-440-9827,61691
15727408,Koo,koo@gmail.com,914-023-0602,61688
15764021,Frolov,frolov@gmail.com,664-131-0873,61687
15688193,Graham,graham@gmail.com,630-262-7736,61636
15762332,Ulyanova,ulyanova@gmail.com,729-720-2147,61592
15635500,Seleznyov,seleznyov@gmail.com,815-313-9980,61319
15638621,Simmons,simmons@gmail.com,429-223-5028,60374
15766765,Obiuto,obiuto@gmail.com,482-532-8994,60263
15683339,P'eng,p'eng@gmail.com,127-239-4354,59877
15599433,Fanucci,fanucci@gmail.com,449-828-0428,58641
15759537,Bianchi,bianchi@gmail.com,138-306-6278,58469
15791006,Kodilinyechukwu,kodilinyechukwu@gmail.com,969-855-1378,58003
15565779,Kent,kent@gmail.com,192-270-9990,57809
15798605,Tien,tien@gmail.com,945-531-0348,57422
15661974,Pirozzi,pirozzi@gmail.com,812-837-8096,57037
15621063,Gibbons,gibbons@gmail.com,680-919-2679,56228
15630709,Castiglione,castiglione@gmail.com,927-172-3877,56116
15702014,Jeffrey,jeffrey@gmail.com,148-945-1242,56084
15668971,Nicholson,nicholson@gmail.com,355-840-6218,55776
15798895,Okonkwo,okonkwo@gmail.com,887-542-5703,55328
15802274,Waters,waters@gmail.com,479-896-6825,55053
15647572,Greece,greece@gmail.com,818-495-5268,54980
15578799,Anayolisa,anayolisa@gmail.com,702-211-6334,53772
15771383,Loggia,loggia@gmail.com,362-852-9278,53667
15743478,Johnson,johnson@gmail.com,238-692-7579,52106
15569654,Munro,munro@gmail.com,978-021-1405,51293
15812230,Elliot,elliot@gmail.com,536-043-6363,49508
15743007,Seabrook,seabrook@gmail.com,245-920-4066,45144
15569249,Howarth,howarth@gmail.com,674-950-5008,44582
15813412,Barlow,barlow@gmail.com,551-537-3352,44020
15642816,De Salis,de salis@gmail.com,145-452-7725,43658
15618647,Kornilova,kornilova@gmail.com,626-078-1654,43504
15658449,Chizoba,chizoba@gmail.com,370-844-6247,43134
15734044,Black,black@gmail.com,602-900-5512,41299
15679394,Owen,owen@gmail.com,582-997-4802,38617
15594878,Thompson,thompson@gmail.com,166-411-9429,28082
15715638,Ch'ang,ch'ang@gmail.com,507-437-8459,27517
15741416,Yegorov,yegorov@gmail.com,329-407-4746,16893
15704651,Bishop,bishop@gmail.com,721-181-2721,0
15733247,Stevenson,stevenson@gmail.com,113-529-5635,0
15711446,Sinclair,sinclair@gmail.com,159-811-5816,0
15800049,Grigoryeva,grigoryeva@gmail.com,931-208-1659,0
15803479,Winter-Irving,winter-irving@gmail.com,430-823-6515,0
15643439,Ferguson,ferguson@gmail.com,694-654-1452,0
15662641,Amadi,amadi@gmail.com,595-768-3051,0
15669060,Woolnough,woolnough@gmail.com,576-365-0598,0
15727857,Flynn,flynn@gmail.com,471-985-1911,0
15698324,Azikiwe,azikiwe@gmail.com,865-282-3908,0
15709256,Glover,glover@gmail.com,463-500-5886,0
15594133,Erskine,erskine@gmail.com,746-801-4472,0
15803633,T'ien,t'ien@gmail.com,364-590-6891,0
15808326,Maslov,maslov@gmail.com,788-152-3588,0
15777904,Nock,nock@gmail.com,889-282-6669,0
15756871,Capon,capon@gmail.com,669-899-5777,0
15618182,Ndubueze,ndubueze@gmail.com,996-581-3216,0
15645029,Knowles,knowles@gmail.com,315-652-9834,0
15764284,Torres,torres@gmail.com,369-286-1425,0
15696054,Tychonoff,tychonoff@gmail.com,236-089-9798,0
15728773,Hsieh,hsieh@gmail.com,264-692-5825,0
15589329,Pirozzi,pirozzi@gmail.com,986-296-4414,0
15738248,Lo,lo@gmail.com,588-160-3113,0
15665629,Chiang,chiang@gmail.com,989-847-3761,0
15668629,Saunders,saunders@gmail.com,247-828-4936,0
15636396,Jackson,jackson@gmail.com,489-282-1167,0
15592451,Lombardi,lombardi@gmail.com,135-053-6559,0
15801767,Yin,yin@gmail.com,360-176-6484,0
15585256,Iloerika,iloerika@gmail.com,779-726-8979,0
15660866,Chimaobim,chimaobim@gmail.com,216-918-0347,0
15597739,Tu,tu@gmail.com,425-747-1750,0
15740404,He,he@gmail.com,174-480-0745,0
15810829,Macfarlan,macfarlan@gmail.com,319-732-5871,0
15649086,Patterson,patterson@gmail.com,624-853-6253,0
15650575,Payne,payne@gmail.com,107-212-5196,0
15768881,Saunders,saunders@gmail.com,502-204-6811,0
15724428,Abel,abel@gmail.com,852-558-1738,0
15576945,Clements,clements@gmail.com,843-751-7481,0
15598802,Martin,martin@gmail.com,838-160-2616,0
15592716,Clarke,clarke@gmail.com,675-073-3591,0
15588695,Su,su@gmail.com,291-133-0904,0
15734438,Kanayochukwu,kanayochukwu@gmail.com,373-075-8689,0
15576526,Steele,steele@gmail.com,693-121-3250,0
15626233,Onyekachi,onyekachi@gmail.com,971-966-7087,0
15654211,Milani,milani@gmail.com,551-751-8311,0
15815236,Chiganu,chiganu@gmail.com,980-214-7442,0
15667451,Taylor,taylor@gmail.com,483-293-6339,0
15649129,Sal,sal@gmail.com,239-178-0748,0
15782735,Chukwuemeka,chukwuemeka@gmail.com,665-045-5882,0
15688172,Tai,tai@gmail.com,560-238-0621,0
15804610,Valdez,valdez@gmail.com,402-779-0614,0
15637110,McCulloch,mcculloch@gmail.com,132-814-0883,0
15775797,Esposito,esposito@gmail.com,300-023-7921,0
15698028,Duncan,duncan@gmail.com,236-164-1207,0
15589643,Ngozichukwuka,ngozichukwuka@gmail.com,751-022-2303,0
15734311,Hamilton,hamilton@gmail.com,219-841-9561,0
15580805,Marino,marino@gmail.com,539-140-3987,0
15637857,Woolacott,woolacott@gmail.com,690-834-6562,0
15587038,Ogochukwu,ogochukwu@gmail.com,522-086-5813,0
15812324,King,king@gmail.com,214-746-3782,0
15797165,Bergamaschi,bergamaschi@gmail.com,128-790-9482,0
15714466,Baxter,baxter@gmail.com,471-377-2999,0
15705735,Onyekachi,onyekachi@gmail.com,771-612-9583,0
15786717,He,he@gmail.com,783-491-3248,0
15585961,Talbot,talbot@gmail.com,971-145-4806,0
15812534,Chiemenam,chiemenam@gmail.com,524-495-1774,0
15662500,Ts'ao,ts'ao@gmail.com,852-367-7088,0
15795186,Leonard,leonard@gmail.com,804-117-5831,0
15645835,Milani,milani@gmail.com,836-741-4538,0
15697283,Mackenzie,mackenzie@gmail.com,527-908-6038,0
15758306,T'an,t'an@gmail.com,443-833-5345,0
15689952,Zuyeva,zuyeva@gmail.com,119-129-8567,0
15771856,Cremin,cremin@gmail.com,334-357-6172,0
15691863,Cody,cody@gmail.com,260-608-9755,0
15732963,Clements,clements@gmail.com,851-436-0072,0
15651955,Hanson,hanson@gmail.com,424-929-4638,0
15766609,Jowers,jowers@gmail.com,108-616-1214,0
15671351,Romani,romani@gmail.com,485-654-3601,0
15772503,Burns,burns@gmail.com,385-495-1045,0
15746410,Thompson,thompson@gmail.com,329-854-5297,0
15581620,Franklin,franklin@gmail.com,470-279-0770,0
15733602,Rubin,rubin@gmail.com,410-689-8778,0
15641732,Mills,mills@gmail.com,110-003-3254,0
15768244,Macleod,macleod@gmail.com,485-256-2514,0
15773503,Tsai,tsai@gmail.com,865-610-6691,0
15596011,Artyomova,artyomova@gmail.com,679-395-6310,0
15706637,Chang,chang@gmail.com,392-962-0149,0
15705309,Yuriev,yuriev@gmail.com,350-678-5120,0
15656293,Davey,davey@gmail.com,554-417-4088,0
15779886,Munson,munson@gmail.com,773-323-6160,0
15808780,Tien,tien@gmail.com,705-644-7867,0
15594436,Mazzi,mazzi@gmail.com,100-442-4167,0
15752081,Vassiliev,vassiliev@gmail.com,968-224-3555,0
15670866,Chiu,chiu@gmail.com,965-061-0875,0
15775116,Anderson,anderson@gmail.com,104-807-1302,0
15762573,Bednall,bednall@gmail.com,196-977-9234,0
15706647,Jordan,jordan@gmail.com,122-855-4930,0
15706799,Macknight,macknight@gmail.com,911-926-9313,0
15752838,Lucas,lucas@gmail.com,684-077-5376,0
15592994,Zikoranachidimma,zikoranachidimma@gmail.com,168-333-3467,0
15582246,Rowe,rowe@gmail.com,752-474-1283,0
15619340,Obijiaku,obijiaku@gmail.com,399-593-7012,0
15730868,Marshall,marshall@gmail.com,186-299-0370,0
15746333,Blake,blake@gmail.com,892-715-3706,0
15592386,Campbell,campbell@gmail.com,249-911-7785,0
15753847,Hawkins,hawkins@gmail.com,635-829-7318,0
15626578,Milne,milne@gmail.com,913-699-4028,0
15694995,O'Sullivan,o'sullivan@gmail.com,125-180-8024,0
15671097,Carter,carter@gmail.com,679-383-3957,0
15809838,Moore,moore@gmail.com,427-131-9243,0
15814033,Milano,milano@gmail.com,602-290-1624,0
15576774,Stevenson,stevenson@gmail.com,913-381-4277,0
15806880,Boyle,boyle@gmail.com,965-513-4995,0
15566495,Hanson,hanson@gmail.com,569-196-0600,0
15734588,Manning,manning@gmail.com,520-915-1912,0
15718064,Chia,chia@gmail.com,876-339-3397,0
15797010,Shen,shen@gmail.com,667-401-9208,0
15758702,Watson,watson@gmail.com,869-783-3068,0
15723318,Mactier,mactier@gmail.com,590-720-5654,0
15733444,Phillips,phillips@gmail.com,660-446-4528,0
15626452,Beatham,beatham@gmail.com,926-361-5504,0
15605673,Liang,liang@gmail.com,736-777-5601,0
15644179,Allen,allen@gmail.com,234-769-2451,0
15815043,McMillan,mcmillan@gmail.com,884-557-2977,0
15796336,Chang,chang@gmail.com,841-849-7771,0
15758510,Frolova,frolova@gmail.com,906-445-5343,0
15632665,Yevseyev,yevseyev@gmail.com,103-912-2083,0
15788535,Tan,tan@gmail.com,911-252-3941,0
15771535,Tsui,tsui@gmail.com,792-552-4293,0
15699830,Doherty,doherty@gmail.com,578-906-5671,0
15779915,O'Loghlin,o'loghlin@gmail.com,408-264-1650,0
15645820,Folliero,folliero@gmail.com,484-951-0413,0
15688865,Wade,wade@gmail.com,857-308-0060,0
15661219,Trentino,trentino@gmail.com,828-933-2901,0
15780492,Ignatyeva,ignatyeva@gmail.com,707-451-2452,0
15605622,McMillan,mcmillan@gmail.com,194-715-5278,0
